"col0","col1","col2","col3","col4"
"Path: /home/sixsquare/codeQL/projects/incubator-seata/extensions/rpc/seata-http-jakarta/src/main/java/org/apache/seata/integration/http/jakarta/JakartaTransactionPropagationInterceptor.java","call function: 37:25-37:62","call in function: preHandle@35-39","callee=jakarta.servlet.http.HttpServletRequest.getHeader","basic block: 37:25-37:62"
"Path: /home/sixsquare/codeQL/projects/incubator-seata/extensions/rpc/seata-http-jakarta/src/main/java/org/apache/seata/integration/http/jakarta/JakartaTransactionPropagationInterceptor.java","call function: 44:29-44:66","call in function: afterCompletion@41-47","callee=jakarta.servlet.http.HttpServletRequest.getHeader","basic block: 44:29-44:66"
"Path: /home/sixsquare/codeQL/projects/incubator-seata/compressor/seata-compressor-bzip2/src/main/java/org/apache/seata/compressor/bzip2/BZip2Util.java","call function: 40:13-40:30","call in function: compress@34-46","callee=java.io.OutputStream.write","basic block: 40:13-40:30"
"Path: /home/sixsquare/codeQL/projects/incubator-seata/extensions/rpc/seata-http/src/main/java/org/apache/seata/integration/http/TransactionPropagationInterceptor.java","call function: 37:25-37:62","call in function: preHandle@36-39","callee=javax.servlet.http.HttpServletRequest.getHeader","basic block: 37:25-37:62"
"Path: /home/sixsquare/codeQL/projects/incubator-seata/extensions/rpc/seata-http/src/main/java/org/apache/seata/integration/http/TransactionPropagationInterceptor.java","call function: 45:29-45:66","call in function: afterCompletion@42-48","callee=javax.servlet.http.HttpServletRequest.getHeader","basic block: 45:29-45:66"
"Path: /home/sixsquare/codeQL/projects/incubator-seata/sqlparser/seata-sqlparser-druid/src/main/java/org/apache/seata/sqlparser/druid/DefaultDruidLoader.java","call function: 55:25-55:53","call in function: DefaultDruidLoader@37-81","callee=java.io.OutputStream.write","basic block: 55:25-55:53"
"Path: /home/sixsquare/codeQL/projects/incubator-seata/saga/seata-saga-statelang/src/main/java/org/apache/seata/saga/statelang/parser/utils/IOUtils.java","call function: 60:13-60:38","call in function: copy@55-64","callee=java.io.Writer.write","basic block: 60:13-60:38"
