"col0","col1","col2","col3","col4"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/backtracking/WordPatternMatcher.java","call function: 61:17-61:59","call in function: backtrack@50-85","callee=java.lang.String.startsWith","basic block: 61:17-61:59"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/bitmanipulation/BitwiseGCD.java","call function: 131:16-131:35","call in function: gcdBig@126-132","callee=java.math.BigInteger.gcd","basic block: 131:16-131:35"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/ciphers/AESEncryption.java","call function: 69:21-69:59","call in function: encryptText@67-72","callee=javax.crypto.Cipher.getInstance","basic block: 69:21-69:59"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/ciphers/AESEncryption.java","call function: 70:9-70:51","call in function: encryptText@67-72","callee=javax.crypto.Cipher.init","basic block: 70:9-70:51"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/ciphers/AESEncryption.java","call function: 71:16-71:54","call in function: encryptText@67-72","callee=javax.crypto.Cipher.doFinal","basic block: 71:16-71:54"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/ciphers/AESEncryption.java","call function: 81:35-81:73","call in function: decryptText@79-86","callee=javax.crypto.Cipher.getInstance","basic block: 81:35-81:73"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/ciphers/AESEncryption.java","call function: 82:45-82:88","call in function: decryptText@79-86","callee=javax.crypto.spec.GCMParameterSpec.<init>","basic block: 82:45-82:88"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/ciphers/AESEncryption.java","call function: 84:32-84:71","call in function: decryptText@79-86","callee=javax.crypto.Cipher.doFinal","basic block: 84:32-84:71"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/ciphers/AESEncryption.java","call function: 83:9-83:76","call in function: decryptText@79-86","callee=javax.crypto.Cipher.init","basic block: 83:9-83:76"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/ciphers/DiffieHellman.java","call function: 25:16-25:41","call in function: calculatePublicValue@23-26","callee=java.math.BigInteger.modPow","basic block: 25:16-25:41"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/ciphers/DiffieHellman.java","call function: 34:16-34:53","call in function: calculateSharedSecret@29-35","callee=java.math.BigInteger.modPow","basic block: 34:16-34:53"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/ciphers/ECC.java","call function: 188:17-188:46","call in function: add@187-208","callee=java.math.BigInteger.equals","basic block: 188:17-188:46"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/ciphers/ECC.java","call function: 188:51-188:80","call in function: add@187-208","callee=java.math.BigInteger.equals","basic block: 188:51-188:80"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/ciphers/ECC.java","call function: 191:17-191:47","call in function: add@187-208","callee=java.math.BigInteger.equals","basic block: 191:17-191:47"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/ciphers/ECC.java","call function: 191:52-191:82","call in function: add@187-208","callee=java.math.BigInteger.equals","basic block: 191:52-191:82"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/ciphers/RSA.java","call function: 55:16-55:78","call in function: encrypt@51-56","callee=java.math.BigInteger.modPow","basic block: 55:16-55:78"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/ciphers/RSA.java","call function: 65:16-65:49","call in function: encrypt@64-66","callee=java.math.BigInteger.modPow","basic block: 65:16-65:49"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/ciphers/RSA.java","call function: 79:27-79:88","call in function: decrypt@75-80","callee=java.math.BigInteger.modPow","basic block: 79:27-79:88"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/ciphers/RSA.java","call function: 89:16-89:59","call in function: decrypt@88-90","callee=java.math.BigInteger.modPow","basic block: 89:16-89:59"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/ciphers/RSA.java","call function: 113:16-113:33","call in function: generateKeys@104-118","callee=java.math.BigInteger.gcd","basic block: 113:16-113:33"
"Path: /home/sixsquare/codeQL/projects/Java/src/main/java/com/thealgorithms/compression/BurrowsWheelerTransform.java","call function: 92:64-92:104","call in function: equals@84-93","callee=java.lang.String.equals","basic block: 92:64-92:104"
